host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,summary_sent,description_sent,property_type_Bed & Breakfast,property_type_Boat,property_type_Bungalow,property_type_Cabin,property_type_Camper/RV,property_type_Chalet,property_type_Condominium,property_type_Dorm,property_type_House,property_type_Loft,property_type_Other,property_type_Tent,property_type_Townhouse,property_type_Treehouse,property_type_Yurt,room_type_Private room,room_type_Shared room,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed
100.0,100.0,0.0,1.0,1.0,0.0,1,2.5,3.0,3.0,225.0,250.0,100.0,1,0.0,3,1125,0,314,3,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0.6875,0.3994071146245059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
98.0,100.0,0.0,21.0,1.0,0.0,1,1.0,1.0,1.0,40.0,500.0,10.0,1,15.0,1,1125,28,86,23,9.0,10.0,10.0,10.0,9.0,9.0,1,0,0.30277777777777776,0.13862433862433865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,2.0,100.0,200.0,20.0,3,20.0,1,1125,0,140,3,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.30999999999999994,0.22291666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,4.0,1.0,1.0,1,1.0,1.0,1.0,65.0,100.0,50.0,1,10.0,1,1125,30,365,2,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.27575757575757576,0.11824769433465084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
98.0,100.0,0.0,21.0,1.0,0.0,1,1.0,1.0,1.0,41.0,500.0,10.0,1,15.0,1,1125,24,173,15,9.0,10.0,9.0,10.0,10.0,9.0,1,0,0.30277777777777776,0.1498329156223893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
98.0,100.0,0.0,21.0,1.0,0.0,1,1.0,1.0,1.0,47.0,500.0,10.0,1,15.0,1,1125,29,209,28,10.0,9.0,10.0,10.0,9.0,9.0,1,0,0.30277777777777776,0.14555555555555558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,70.0,100.0,50.0,2,50.0,1,5,20,355,28,10.0,10.0,10.0,10.0,10.0,10.0,1,0,-0.2,0.21346011131725415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,95.0,100.0,75.0,2,10.0,2,1125,19,329,0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.18961038961038962,0.17940364233467684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,0.0,2.0,100.0,300.0,25.0,2,10.0,1,14,28,177,25,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.475,0.2713659147869675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100.0,99.96714848883049,0.0,1.0,1.0,1.0,1,3.5,4.0,3.0,349.0,500.0,175.0,6,50.0,1,1125,0,27,1,8.0,10.0,10.0,8.0,10.0,8.0,0,0,0.1392857142857143,0.15714285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,2.0,89.0,100.0,25.0,1,0.0,2,1125,0,148,15,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0.16666666666666666,0.28545548654244307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,4.0,1.0,1.0,1,1.0,2.0,2.0,110.0,500.0,100.0,1,0.0,3,1125,16,323,6,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.31212121212121213,0.16457927489177493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83.0,100.0,1.0,4.0,1.0,1.0,1,1.0,1.0,1.0,105.0,115.0,25.0,2,0.0,1,7,0,0,8,10.0,9.0,10.0,10.0,9.0,10.0,0,0,0.21590909090909088,0.29577922077922075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,65.0,100.0,50.0,1,0.0,1,1125,0,279,22,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.38236607142857143,0.34866898148148145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,2.0,120.0,100.0,25.0,1,0.0,1,1125,30,365,2,8.0,9.0,10.0,10.0,10.0,7.0,0,0,0.19166666666666665,0.31659982174688056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,90.0,100.0,50.0,1,0.0,1,1125,30,365,4,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.04999999999999999,0.12048611111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,125.0,100.0,40.0,1,0.0,1,1125,3,322,4,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.27499999999999997,0.2986263736263736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,180.0,350.0,45.0,2,35.0,1,1125,30,365,16,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.12363636363636363,0.20847763347763348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,2.0,2.0,215.0,250.0,65.0,1,0.0,2,31,0,121,5,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.3125,0.20714285714285716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,0.0,1.0,85.0,200.0,35.0,1,0.0,2,1125,30,89,11,10.0,10.0,9.0,10.0,10.0,9.0,1,0,0.24727272727272726,0.25072567783094096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,2.0,105.0,100.0,50.0,1,0.0,1,1125,27,181,1,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.3916666666666666,0.23274044795783927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,85.0,250.0,85.0,1,0.0,4,1125,30,179,2,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0.33153846153846156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,0.0,1.0,135.0,100.0,50.0,2,40.0,2,30,26,346,21,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.13333333333333333,0.251050616050616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,2.0,3.0,125.0,300.0,150.0,1,0.0,2,1125,29,330,5,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.6271428571428571,0.2852324263038548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,2.0,3.0,200.0,100.0,25.0,1,0.0,1,30,22,187,17,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.27976190476190477,0.253904761904762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,2.0,1.0,1.0,85.0,100.0,35.0,1,25.0,2,1125,17,150,2,9.0,9.0,10.0,10.0,9.0,8.0,0,0,0.4211904761904762,0.21508387445887442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,175.0,250.0,50.0,1,0.0,1,1125,0,94,5,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.4666666666666666,0.33615659702616224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,2.0,1.0,1.0,1,1.0,1.0,1.0,69.0,200.0,20.0,1,0.0,1,1125,22,168,19,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.11333333333333333,0.12023809523809526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.5,1.0,1.0,150.0,100.0,30.0,2,80.0,1,1125,30,365,2,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.19270833333333334,0.15677426438296005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,2.0,219.0,100.0,90.0,2,30.0,2,1125,30,68,5,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.25,0.23625850340136054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,80.0,100.0,25.0,2,0.0,1,1125,29,362,2,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.16428571428571428,0.16688311688311688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,3.0,3.0,104.0,100.0,50.0,1,0.0,1,1125,30,365,24,9.0,8.0,9.0,9.0,9.0,9.0,1,0,0.20857142857142857,0.1682611832611833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,65.0,100.0,50.0,1,40.0,1,1125,0,132,4,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.2333333333333333,0.26666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,90.0,250.0,50.0,2,20.0,1,1125,16,330,24,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.34246632996633,0.24269480519480516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
83.0,100.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,130.0,100.0,35.0,2,10.0,2,1125,27,337,17,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.2477272727272727,0.2660427807486631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,2.0,4.0,150.0,125.0,90.0,4,0.0,1,31,11,140,4,9.0,10.0,10.0,10.0,10.0,10.0,1,0,0.3051587301587302,0.3720634920634921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,3.0,5.0,99.0,150.0,35.0,1,175.0,1,29,30,365,5,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.2305194805194805,0.26064430014430023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,2.0,2.0,2.0,115.0,100.0,20.0,4,20.0,2,1125,0,273,3,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.21000000000000002,0.23375000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83.0,100.0,1.0,4.0,1.0,1.0,1,1.0,1.0,1.0,130.0,150.0,30.0,2,25.0,1,1125,0,131,5,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.17500000000000002,0.30000000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
60.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,2.0,90.0,100.0,50.0,1,0.0,2,1125,25,84,9,9.0,8.0,8.0,9.0,9.0,8.0,0,0,0.04444444444444443,0.29264705882352937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,2.0,70.0,300.0,82.0,0,0.0,14,120,28,280,1,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.625,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88.0,100.0,1.0,4.0,1.0,1.0,1,1.5,1.0,2.0,66.0,100.0,10.0,1,50.0,1,1125,30,365,9,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.10119047619047619,0.17685714285714288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88.0,100.0,1.0,4.0,1.0,1.0,1,1.5,1.0,1.0,299.0,100.0,20.0,2,100.0,1,1125,30,365,0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.019047619047619046,0.16889770723104058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,105.0,750.0,100.0,1,0.0,21,1125,1,131,1,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.4166666666666667,0.36161616161616156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,2.0,100.0,95.0,30.0,1,15.0,1,1125,30,365,7,10.0,10.0,10.0,10.0,9.0,8.0,0,0,0.23333333333333334,0.2181746031746032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,2.0,1.0,1.0,1,1.0,1.0,3.0,95.0,100.0,60.0,2,15.0,1,7,30,365,3,9.0,9.0,9.0,9.0,9.0,9.0,1,0,0.15357142857142858,0.29714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,1.0,3.0,1.0,1.0,0,1.0,1.0,1.0,125.0,100.0,50.0,1,0.0,2,6,0,247,11,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.7275,0.4270681818181818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,200.0,100.0,50.0,1,0.0,1,1125,30,89,17,10.0,10.0,9.0,10.0,10.0,9.0,0,0,0.2616391184573003,0.3335606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,3.0,1.0,1.0,1,1.0,1.0,1.0,60.0,100.0,15.0,2,5.0,1,1125,5,132,25,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.2313030303030303,0.18414445203918886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,99.96714848883049,0.0,1.0,1.0,1.0,1,1.5,1.0,1.0,90.0,100.0,25.0,1,30.0,4,15,0,146,0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.5833333333333334,0.39010416666666664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,2.0,2.0,109.0,100.0,65.0,0,0.0,1,1125,0,248,9,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.1488095238095238,0.21964285714285717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,160.0,100.0,20.0,1,0.0,1,1125,0,116,1,10.0,8.0,6.0,10.0,10.0,10.0,0,0,0.4125,0.34773242630385487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.96714848883049,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,51.0,95.0,5.0,1,5.0,1,1125,0,308,2,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.4000000000000001,0.270770202020202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.5,2.0,4.0,250.0,300.0,75.0,4,0.0,3,1125,30,365,4,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.3784090909090909,0.4314807162534436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,4.0,1.0,1.0,1,3.5,3.0,5.0,310.0,400.0,210.0,6,35.0,3,1125,25,173,3,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0.11541353383458645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,100.0,200.0,50.0,1,10.0,1,1125,0,129,0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.27285714285714285,0.2903977272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,110.0,100.0,61.0,1,50.0,2,20,6,6,3,9.0,10.0,10.0,10.0,10.0,10.0,1,0,0.175,0.4395833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,45.0,100.0,5.0,1,0.0,1,1125,1,146,3,9.0,9.0,10.0,10.0,10.0,10.0,0,0,0.12857142857142856,0.20562770562770563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,2.0,1.0,1.0,1,1.0,1.0,2.0,125.0,100.0,50.0,2,25.0,2,365,30,353,19,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.3760281385281385,0.24109740259740264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,59.0,100.0,12.0,1,0.0,1,1125,25,360,16,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02638888888888889,0.11749053030303029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,119.0,100.0,50.0,1,0.0,1,1,4,4,10,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.3444444444444444,0.12592592592592589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,60.0,100.0,50.0,1,10.0,2,1125,27,362,8,10.0,10.0,10.0,9.0,10.0,10.0,0,0,0.20000000000000004,0.255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,70.0,150.0,75.0,1,0.0,2,180,30,365,7,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.19404761904761905,0.2058035714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,90.0,100.0,50.0,1,0.0,1,1125,2,130,3,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.2735714285714286,0.14554112554112553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,13.0,1.0,1.0,1,1.0,2.0,4.0,239.0,100.0,120.0,1,0.0,3,1125,26,337,15,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.17727272727272728,0.23359577922077923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,117.0,100.0,35.0,2,15.0,1,1125,30,365,1,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.23611111111111113,0.1684027777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,75.0,100.0,10.0,1,20.0,1,1125,0,127,14,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.625,0.29362244897959183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,1.0,3.0,1.0,1.0,1,1.0,1.0,1.0,110.0,100.0,60.0,2,20.0,2,1125,29,88,16,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.20083333333333334,0.15169866871479776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.96714848883049,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,150.0,500.0,25.0,1,0.0,3,1125,26,28,2,9.0,10.0,9.0,10.0,9.0,10.0,0,0,0.14444444444444446,0.26428571428571423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,3.0,1.0,1.0,0,1.0,1.0,1.0,105.0,100.0,60.0,2,20.0,3,1125,26,74,6,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.20347222222222225,0.1578513071895425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,3.0,1.0,1.0,0,1.0,1.0,1.0,119.0,100.0,60.0,2,20.0,2,1125,0,46,8,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.20083333333333334,0.15102662570404507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,2.0,1.0,1.0,1,1.0,1.0,1.0,137.0,100.0,20.0,2,20.0,2,1125,0,303,3,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.21999999999999997,0.35506198347107437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,99.96714848883049,0.0,1.0,1.0,1.0,1,1.0,4.0,4.0,245.0,100.0,100.0,1,0.0,3,1125,0,133,0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.146875,0.13945473251028806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,2.0,130.0,2500.0,75.0,4,0.0,2,1125,23,358,13,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.6875,0.3743518518518518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,4.0,1.0,1.0,1,0.5,1.0,2.0,65.0,100.0,50.0,1,45.0,1,1125,30,365,4,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.27499999999999997,0.28327020202020203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,80.0,100.0,50.0,1,0.0,1,1125,0,121,9,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.19319727891156463,0.15476190476190474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,120.0,100.0,20.0,1,0.0,1,3,30,365,6,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.09345238095238095,0.15292658730158729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,4.0,1.0,1.0,1,3.5,3.0,3.0,749.0,1000.0,199.0,4,45.0,1,365,30,359,12,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.36666666666666664,0.27232142857142855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99.0,100.0,1.0,7.0,1.0,1.0,0,1.0,0.0,1.0,99.0,100.0,50.0,0,0.0,1,30,17,107,9,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.06704545454545455,0.31085056918390247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99.0,100.0,1.0,7.0,1.0,1.0,0,1.0,0.0,1.0,129.0,250.0,50.0,0,0.0,1,30,16,315,31,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.1186666666666667,0.18476190476190477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,5.0,1.0,1.0,1,1.0,1.0,1.0,58.0,100.0,15.0,1,10.0,1,1125,0,186,2,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0.12500000000000003,0.06904198232323233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,1.0,1.0,2.0,115.0,199.0,60.0,2,12.0,1,1125,20,347,14,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.36893939393939396,0.35122465254044205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,4.0,1.0,1.0,1,1.0,1.0,1.0,55.0,100.0,50.0,1,10.0,1,29,2,189,14,9.0,9.0,10.0,10.0,9.0,10.0,0,0,-0.3,0.08944991789819375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
94.89738919247117,99.96714848883049,0.0,4.0,1.0,1.0,0,1.0,1.0,2.0,150.0,100.0,50.0,1,0.0,1,1125,30,365,0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.012499999999999992,0.196875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,80.0,100.0,50.0,1,0.0,2,9,30,89,16,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.33125,0.3926501035196688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
90.0,100.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,82.0,100.0,50.0,1,0.0,2,30,2,321,24,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.13383838383838384,0.25851295695045695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0.0,1.0,1.0,1.0,1,2.5,3.0,6.0,195.0,200.0,80.0,1,0.0,2,1125,14,293,1,10.0,10.0,8.0,8.0,10.0,10.0,1,0,0.38333333333333336,0.3417293233082707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
